customer_id,plan_type,churn_status,risk_score,monthly_revenue,days_since_last_login,engagement_bucket,usage_bucket,support_bucket,payment_history,customer_satisfaction_score
5918,Basic,Active,2,16.00,9,Medium,Medium,Low,On-Time,10
5919,Basic,Churned,11,21.00,96,Medium,Low,Medium,Delayed,5
5920,Pro,"At Risk",6,77.00,26,Medium,High,High,Delayed,9
5921,Basic,Churned,10,23.00,47,Low,Low,Medium,Delayed,6
5922,Basic,"At Risk",5,16.00,38,Medium,Medium,Medium,On-Time,10
5923,Basic,Active,1,22.00,1,Medium,High,Low,On-Time,8
5924,Basic,Active,2,13.00,0,Medium,Medium,Low,On-Time,7
5925,Basic,Churned,11,21.00,113,Medium,Medium,High,Delayed,4
5926,Basic,Active,1,11.00,8,High,High,Medium,On-Time,10
5927,Enterprise,"At Risk",5,293.00,42,High,Medium,Low,Delayed,9
5928,Pro,Active,3,53.00,42,High,High,Medium,On-Time,9
5929,Enterprise,Churned,9,178.00,108,Low,Low,Low,On-Time,5
5930,Basic,Active,4,18.00,25,High,Medium,High,On-Time,10
5931,Basic,Active,4,25.00,29,Medium,Medium,Medium,On-Time,9
5932,Enterprise,Churned,13,259.00,258,Low,Low,Low,Delayed,3
5933,Basic,Active,2,18.00,24,High,Medium,Low,On-Time,8
5934,Basic,Churned,11,24.00,77,Low,Low,Medium,Delayed,4
5935,Pro,Active,1,52.00,23,High,High,Low,On-Time,9
5936,Basic,"At Risk",6,28.00,65,Medium,Medium,Low,On-Time,4
5937,Enterprise,"At Risk",8,195.00,96,Medium,Low,Low,On-Time,4
5938,Basic,Active,3,11.00,38,Medium,High,Low,On-Time,9
5939,Pro,Churned,10,54.00,97,Medium,Medium,Medium,Delayed,4
5940,Basic,Churned,12,25.00,117,Low,Low,Medium,Delayed,6
5941,Basic,Active,4,18.00,14,Medium,Medium,High,On-Time,7
5942,Basic,Active,4,23.00,30,Medium,Medium,Medium,On-Time,8
5943,Basic,Active,2,26.00,15,High,High,Medium,On-Time,9
5944,Basic,Churned,10,21.00,81,Low,Medium,High,Delayed,7
5945,Basic,Active,3,22.00,11,Medium,High,High,On-Time,7
5946,Basic,Active,3,29.00,12,High,High,Medium,Delayed,8
5947,Pro,Active,3,63.00,43,Medium,High,Low,On-Time,9
5948,Pro,Active,4,68.00,35,Medium,Medium,Low,On-Time,10
5949,Pro,Active,0,46.00,8,High,High,Low,On-Time,7
5950,Basic,Active,4,15.00,6,High,High,High,Delayed,9
5951,Pro,Churned,10,52.00,63,Low,Low,Low,Delayed,5
5952,Basic,Active,3,20.00,43,High,High,Medium,On-Time,8
5953,Basic,Churned,13,21.00,246,Low,Low,Medium,Missed,5
5954,Basic,"At Risk",5,11.00,43,High,High,Medium,Delayed,7
5955,Enterprise,Active,2,168.00,19,High,Medium,Low,On-Time,8
5956,Basic,Active,3,24.00,35,Medium,High,Low,On-Time,8
5957,Enterprise,Active,2,286.00,17,High,High,Medium,On-Time,10
5958,Pro,Churned,15,65.00,172,Low,Low,Medium,Missed,3
5959,Basic,Active,1,25.00,1,High,High,Medium,On-Time,7
5960,Basic,Churned,10,23.00,70,Low,Low,Low,Delayed,6
5961,Pro,"At Risk",5,73.00,23,Medium,Medium,Low,Delayed,9
5962,Pro,Churned,11,52.00,88,Low,Low,Low,Missed,6
5963,Basic,Active,4,11.00,15,Medium,Medium,Medium,On-Time,7
5964,Pro,Active,3,42.00,2,High,High,Medium,Delayed,8
5965,Basic,Active,4,12.00,44,High,High,High,On-Time,10
5966,Basic,Active,3,21.00,1,Medium,High,High,On-Time,7
5967,Pro,Churned,9,78.00,67,Low,Low,Medium,On-Time,6
5968,Basic,Active,2,17.00,11,High,Medium,Medium,On-Time,10
5969,Basic,Active,4,10.00,16,High,High,Medium,Delayed,8
5970,Basic,Active,3,19.00,32,High,High,Medium,On-Time,9
5971,Basic,Churned,9,18.00,53,Low,Low,Low,Delayed,6
5972,Basic,Churned,12,18.00,198,Low,Low,Low,Missed,5
5973,Pro,Active,1,56.00,24,High,High,Low,On-Time,9
5974,Pro,Churned,9,57.00,104,Medium,Medium,High,On-Time,5
5975,Pro,Active,2,77.00,5,Medium,High,Medium,On-Time,10
5976,Basic,Active,2,17.00,18,High,Medium,Low,On-Time,8
5977,Basic,Active,2,27.00,8,Medium,Medium,Low,On-Time,9
5978,Basic,Churned,12,19.00,298,Low,Low,Medium,Delayed,4
5979,Basic,Active,2,26.00,27,High,Medium,Low,On-Time,10
5980,Pro,Churned,9,75.00,110,Low,Medium,Low,Delayed,7
5981,Enterprise,Active,3,203.00,21,Medium,High,Medium,On-Time,7
5982,Pro,Active,2,48.00,22,High,Medium,Low,On-Time,7
5983,Enterprise,Active,3,175.00,21,High,High,Low,Delayed,7
5984,Enterprise,Active,3,169.00,15,High,High,High,On-Time,9
5985,Basic,Active,4,17.00,29,High,High,Medium,Delayed,9
5986,Pro,Active,2,58.00,37,High,High,Low,On-Time,10
5987,Pro,Active,3,71.00,10,Medium,High,High,On-Time,10
5988,Pro,"At Risk",7,56.00,27,Medium,Medium,High,Delayed,9
5989,Pro,Active,0,73.00,4,High,High,Low,On-Time,10
5990,Basic,Active,2,14.00,23,Medium,High,Low,On-Time,8
5991,Basic,Churned,11,29.00,90,Low,Low,Low,Missed,6
5992,Basic,Active,2,29.00,14,High,High,High,On-Time,7
5993,Basic,Active,2,23.00,10,Medium,High,Medium,On-Time,10
5994,Basic,Churned,11,22.00,136,Low,Low,Low,Delayed,5
5995,Basic,Active,2,26.00,22,High,High,Medium,On-Time,10
5996,Basic,Active,4,15.00,34,Medium,High,Medium,On-Time,7
5997,Basic,Active,3,22.00,29,Medium,Medium,Low,On-Time,8
5998,Pro,Active,1,60.00,3,High,High,Medium,On-Time,8
5999,Basic,Active,3,21.00,36,Medium,High,Low,On-Time,7
6000,Basic,Active,3,23.00,30,Medium,Medium,Low,On-Time,10
6001,Basic,Active,1,12.00,11,Medium,High,Low,On-Time,10
6002,Pro,Churned,16,72.00,141,Low,Low,High,Missed,1
6003,Basic,Active,3,22.00,9,High,Medium,High,On-Time,10
6004,Basic,Active,3,29.00,4,High,Medium,High,On-Time,7
6005,Basic,Churned,16,13.00,263,Low,Low,High,Missed,2
6006,Pro,Active,1,68.00,7,High,Medium,Low,On-Time,9
6007,Basic,Churned,11,18.00,81,Low,Medium,High,Delayed,5
6008,Pro,Churned,11,53.00,107,Medium,Low,Low,Missed,5
6009,Pro,Active,4,47.00,19,Medium,Medium,Medium,On-Time,10
6010,Pro,Churned,15,76.00,177,Low,Low,Medium,Missed,1
6011,Enterprise,Active,1,149.00,11,Medium,High,Low,On-Time,7
6012,Pro,Active,1,41.00,1,High,Medium,Low,On-Time,10
6013,Basic,Active,3,26.00,36,Medium,High,Low,On-Time,9
6014,Basic,Active,2,17.00,7,High,Medium,Medium,On-Time,10
6015,Basic,Active,3,15.00,37,High,High,Medium,On-Time,8
6016,Basic,"At Risk",7,28.00,76,Medium,Medium,Medium,On-Time,4
6017,Pro,Active,1,79.00,12,Medium,High,Low,On-Time,7
6018,Basic,"At Risk",5,13.00,6,Medium,Medium,Medium,Delayed,7
6019,Pro,Active,2,60.00,14,High,Medium,Medium,On-Time,7
6020,Basic,Active,3,24.00,42,Medium,High,Low,On-Time,7
6021,Basic,Active,3,25.00,22,High,High,Low,Delayed,8
6022,Pro,"At Risk",6,44.00,19,Medium,High,High,Delayed,7
6023,Enterprise,Active,3,175.00,9,Medium,Medium,Medium,On-Time,7
6024,Basic,Active,2,28.00,39,High,High,Low,On-Time,9
6025,Pro,Active,3,50.00,40,High,Medium,Low,On-Time,9
6026,Pro,Churned,14,52.00,274,Low,Low,Low,Missed,2
6027,Basic,Churned,12,28.00,185,Low,Low,Low,Missed,4
6028,Basic,Active,1,17.00,25,High,High,Low,On-Time,7
6029,Pro,Active,3,74.00,28,Medium,Medium,Low,On-Time,9
6030,Pro,Active,2,77.00,8,Medium,Medium,Low,On-Time,10
6031,Pro,Active,2,70.00,17,High,Medium,Low,On-Time,10
6032,Basic,Active,3,28.00,22,Medium,High,Medium,On-Time,10
6033,Basic,Churned,10,18.00,112,Low,Low,Low,Delayed,7
6034,Basic,Active,3,28.00,28,High,Medium,Medium,On-Time,7
6035,Basic,Active,2,23.00,20,Medium,High,Low,On-Time,10
6036,Basic,Active,2,13.00,13,Medium,Medium,Low,On-Time,7
6037,Basic,Active,4,18.00,16,High,Medium,Low,Delayed,7
6038,Basic,Churned,10,11.00,100,Low,Low,Low,Delayed,7
6039,Enterprise,Active,3,294.00,8,High,Medium,High,On-Time,7
6040,Pro,Active,3,53.00,29,Medium,Medium,Low,On-Time,7
6041,Basic,Churned,11,28.00,106,Low,Medium,Low,Missed,6
6042,Pro,Active,3,52.00,26,High,High,Low,Delayed,8
6043,Basic,Active,4,13.00,43,Medium,Medium,Low,On-Time,8
6044,Pro,Active,3,49.00,27,High,Medium,Medium,On-Time,8
6045,Basic,Active,1,27.00,11,High,Medium,Low,On-Time,10
6046,Basic,Active,2,18.00,12,Medium,Medium,Low,On-Time,10
6047,Basic,Active,2,27.00,19,High,Medium,Low,On-Time,8
6048,Pro,Active,4,45.00,44,High,Medium,Medium,On-Time,10
6049,Basic,"At Risk",5,29.00,40,High,High,Medium,Delayed,7
6050,Basic,Active,3,21.00,15,High,High,Low,Delayed,9
6051,Pro,Churned,15,47.00,241,Low,Low,Medium,Missed,3
6052,Basic,Churned,12,16.00,224,Low,Low,Low,Missed,4
6053,Basic,Active,2,16.00,36,High,High,Low,On-Time,8
6054,Pro,Active,4,55.00,40,High,High,High,On-Time,7
6055,Basic,Churned,9,16.00,63,Medium,Low,Low,Delayed,6
6056,Basic,Churned,10,25.00,92,Medium,Low,Medium,Delayed,7
6057,Basic,Active,3,27.00,33,Medium,High,Low,On-Time,10
6058,Basic,Active,2,17.00,19,High,Medium,Low,On-Time,9
6059,Pro,"At Risk",8,76.00,55,Low,Low,Medium,On-Time,4
6060,Basic,Churned,11,14.00,63,Low,Low,Medium,Delayed,6
6061,Pro,Active,2,59.00,19,High,High,Medium,On-Time,8
6062,Basic,"At Risk",5,29.00,37,Medium,Medium,Medium,On-Time,8
6063,Basic,Churned,9,25.00,48,Low,Medium,Medium,Delayed,6
6064,Pro,Active,4,65.00,1,High,Medium,Medium,Delayed,10
6065,Basic,Churned,14,27.00,253,Low,Low,Medium,Delayed,2
6066,Basic,"At Risk",5,25.00,44,High,Medium,High,On-Time,9
6067,Basic,Churned,12,16.00,278,Low,Low,Medium,Delayed,4
6068,Enterprise,"At Risk",8,211.00,88,Low,Low,Low,On-Time,5
6069,Basic,Active,4,17.00,40,Medium,Medium,Low,On-Time,8
6070,Pro,Active,3,65.00,32,Medium,High,Low,On-Time,8
6071,Pro,Active,3,60.00,39,High,Medium,Low,On-Time,10
6072,Basic,Churned,14,22.00,284,Low,Low,Low,Missed,1
6073,Pro,Active,2,72.00,31,High,High,Low,On-Time,9
6074,Pro,Active,3,79.00,22,High,High,High,On-Time,7
6075,Pro,Active,3,44.00,6,Medium,High,Low,Delayed,9
6076,Basic,Churned,9,12.00,59,Low,Low,Low,Delayed,6
6077,Pro,Active,4,72.00,35,High,Medium,Medium,On-Time,9
6078,Pro,Active,0,62.00,4,High,High,Low,On-Time,8
6079,Enterprise,Churned,12,156.00,96,Low,Low,Medium,Missed,7
6080,Pro,Active,4,78.00,37,High,Medium,Medium,On-Time,10
6081,Basic,Active,2,22.00,8,High,Medium,Medium,On-Time,7
6082,Basic,Active,3,20.00,31,High,Medium,Low,On-Time,10
6083,Basic,"At Risk",7,19.00,59,Low,Low,Low,On-Time,5
6084,Basic,Active,2,29.00,27,High,Medium,Low,On-Time,7
6085,Basic,Active,2,24.00,3,Medium,High,Medium,On-Time,8
6086,Basic,"At Risk",6,20.00,43,High,High,High,Delayed,8
6087,Basic,Active,1,15.00,0,High,High,Medium,On-Time,8
6088,Basic,Churned,14,10.00,228,Low,Low,Medium,Delayed,3
6089,Pro,Active,4,73.00,17,High,Medium,High,On-Time,8
6090,Enterprise,Churned,9,166.00,73,Low,Low,Medium,On-Time,5
6091,Basic,Active,2,23.00,2,Medium,High,Medium,On-Time,10
6092,Basic,"At Risk",8,15.00,77,Medium,Medium,Low,Delayed,4
6093,Enterprise,Active,4,215.00,35,Medium,Medium,Low,On-Time,10
6094,Basic,Churned,14,21.00,183,Low,Low,Low,Missed,2
6095,Pro,Active,4,42.00,28,Medium,High,Low,Delayed,10
6096,Basic,Active,2,20.00,43,High,High,Low,On-Time,8
6097,Basic,"At Risk",5,20.00,36,Medium,High,High,On-Time,10
6098,Basic,Churned,9,11.00,47,Medium,Low,Medium,Delayed,5
6099,Basic,Active,1,16.00,5,High,High,Medium,On-Time,9
6100,Pro,Churned,10,43.00,81,Low,Low,Low,Delayed,6
6101,Pro,Active,1,75.00,14,Medium,High,Low,On-Time,8
6102,Enterprise,Active,0,214.00,1,High,High,Low,On-Time,7
6103,Pro,Active,4,72.00,33,Medium,Medium,Low,On-Time,8
6104,Basic,Active,3,13.00,37,High,Medium,Low,On-Time,7
6105,Basic,Active,1,20.00,24,High,High,Low,On-Time,9
6106,Basic,Active,1,13.00,24,High,High,Low,On-Time,7
6107,Pro,"At Risk",7,55.00,54,Low,Low,Low,On-Time,4
6108,Basic,Active,0,22.00,7,High,High,Low,On-Time,7
6109,Basic,Active,1,11.00,10,High,Medium,Low,On-Time,7
6110,Pro,Churned,14,63.00,234,Low,Low,High,Missed,4
6111,Basic,Active,3,23.00,20,Medium,High,Medium,On-Time,7
6112,Basic,Active,4,15.00,28,Medium,Medium,Medium,On-Time,10
6113,Pro,"At Risk",5,51.00,36,Medium,Medium,Medium,On-Time,9
6114,Basic,"At Risk",5,17.00,36,Medium,Medium,Medium,On-Time,10
6115,Basic,"At Risk",5,11.00,35,Medium,Medium,Medium,On-Time,7
6116,Basic,Active,3,10.00,15,High,High,High,On-Time,9
6117,Pro,Active,4,49.00,32,Medium,Medium,Low,On-Time,10
6118,Basic,Active,3,14.00,11,Medium,Medium,Medium,On-Time,9
6119,Enterprise,"At Risk",5,129.00,25,Medium,Medium,High,On-Time,8
6120,Basic,Active,2,14.00,2,High,High,Low,Delayed,9
6121,Basic,Active,2,29.00,4,Medium,Medium,Low,On-Time,10
6122,Basic,Active,1,10.00,9,High,Medium,Low,On-Time,8
6123,Pro,Churned,12,66.00,115,Low,Low,Medium,Delayed,5
6124,Basic,Active,1,21.00,3,High,Medium,Low,On-Time,7
6125,Basic,"At Risk",5,14.00,0,Medium,Medium,Medium,Delayed,9
6126,Enterprise,Churned,10,200.00,119,Low,Low,High,On-Time,7
6127,Basic,Active,4,21.00,43,Medium,Medium,Low,On-Time,7
6128,Basic,Active,3,20.00,42,High,Medium,Low,On-Time,8
6129,Pro,"At Risk",5,64.00,12,High,Medium,High,Delayed,8
6130,Pro,Active,2,64.00,16,High,High,Medium,On-Time,9
6131,Pro,Active,2,55.00,5,High,Medium,Medium,On-Time,8
6132,Basic,Active,2,15.00,38,High,High,Low,On-Time,10
6133,Pro,"At Risk",5,64.00,34,Medium,High,High,On-Time,8
6134,Pro,Active,4,45.00,11,Medium,Medium,High,On-Time,10
6135,Basic,Active,1,21.00,9,High,High,Medium,On-Time,7
6136,Pro,Active,4,70.00,41,High,High,Low,Delayed,10
6137,Basic,Active,1,13.00,9,High,High,Medium,On-Time,7
6138,Basic,Active,2,27.00,8,High,High,Low,Delayed,7
6139,Basic,Active,2,28.00,28,Medium,High,Low,On-Time,10
6140,Pro,Churned,9,53.00,60,Low,Low,Medium,On-Time,6
6141,Enterprise,Active,1,234.00,15,High,High,Low,On-Time,8
6142,Pro,"At Risk",8,64.00,61,Low,Low,Low,On-Time,6
6143,Basic,Churned,11,21.00,95,Low,Medium,Medium,Missed,7
6144,Pro,Churned,9,49.00,61,Medium,Low,Low,Delayed,4
6145,Basic,Active,2,15.00,23,High,Medium,Low,On-Time,7
6146,Basic,Churned,13,14.00,220,Low,Low,Low,Delayed,3
6147,Basic,Active,3,29.00,20,Medium,High,Medium,On-Time,7
6148,Enterprise,Active,1,271.00,2,Medium,High,Low,On-Time,10
6149,Basic,Active,1,10.00,30,High,High,Low,On-Time,9
6150,Pro,Churned,13,57.00,190,Low,Low,Low,Delayed,2
6151,Pro,Active,3,41.00,23,Medium,Medium,Low,On-Time,7
6152,Pro,Active,2,44.00,12,High,High,High,On-Time,10
6153,Basic,Churned,10,15.00,115,Low,Medium,Low,Delayed,5
6154,Basic,Active,3,15.00,17,High,Medium,Medium,On-Time,8
6155,Pro,Churned,15,41.00,184,Low,Low,Medium,Missed,2
6156,Basic,"At Risk",8,10.00,55,Low,Medium,Low,Missed,7
6157,Basic,Active,2,18.00,27,High,Medium,Low,On-Time,8
6158,Basic,Churned,10,29.00,108,Low,Low,High,On-Time,7
6159,Pro,Active,4,67.00,26,High,Medium,Low,Delayed,7
6160,Enterprise,Active,4,282.00,43,Medium,Medium,Low,On-Time,8
6161,Pro,Active,4,69.00,23,High,High,Medium,Delayed,9
6162,Enterprise,Churned,14,156.00,142,Low,Low,Low,Missed,2
6163,Enterprise,Churned,12,148.00,92,Low,Low,Medium,Delayed,4
6164,Pro,Churned,13,43.00,162,Low,Low,Low,Delayed,2
6165,Basic,Churned,9,17.00,102,Medium,Low,Medium,On-Time,5
6166,Pro,Churned,13,71.00,293,Low,Low,Medium,Missed,5
6167,Enterprise,Active,2,168.00,1,Medium,High,Medium,On-Time,9
6168,Pro,Churned,9,67.00,73,Medium,Low,Low,Delayed,4
6169,Pro,Active,2,61.00,4,High,Medium,Medium,On-Time,10
6170,Pro,Active,1,70.00,9,High,High,Medium,On-Time,9
6171,Pro,Active,3,70.00,40,High,Medium,Low,On-Time,10
6172,Basic,Churned,11,25.00,109,Low,Low,Low,Delayed,5
6173,Basic,"At Risk",7,29.00,75,Low,Medium,Low,On-Time,6
6174,Pro,Active,1,67.00,9,High,High,Medium,On-Time,9
6175,Pro,"At Risk",5,52.00,1,High,Medium,High,Delayed,8
6176,Basic,Churned,11,21.00,70,Low,Low,Medium,Delayed,4
6177,Basic,Active,4,18.00,29,High,High,Medium,Delayed,9
6178,Enterprise,Churned,13,283.00,183,Low,Low,Medium,Missed,4
6179,Basic,Active,2,15.00,42,High,High,Low,On-Time,8
6180,Basic,"At Risk",5,25.00,17,Medium,Medium,Low,Delayed,9
6181,Pro,Churned,10,63.00,95,Low,Low,Low,Delayed,7
6182,Basic,Active,3,28.00,40,High,High,Medium,On-Time,9
6183,Basic,"At Risk",8,12.00,81,Low,Medium,Low,Delayed,7
6184,Pro,"At Risk",8,70.00,82,Medium,Low,Medium,On-Time,5
6185,Pro,Active,2,64.00,40,High,High,Low,On-Time,8
6186,Pro,Active,4,79.00,15,Medium,Medium,Medium,On-Time,9
6187,Basic,Active,3,15.00,25,High,High,High,On-Time,7
6188,Basic,Active,4,15.00,44,Medium,Medium,Low,On-Time,8
6189,Pro,Churned,15,48.00,255,Low,Low,Medium,Missed,1
6190,Pro,Active,3,41.00,17,High,Medium,Medium,On-Time,8
6191,Basic,Churned,9,15.00,85,Low,Low,Low,Delayed,7
6192,Pro,Churned,9,53.00,62,Medium,Low,Low,Delayed,6
6193,Pro,Active,3,41.00,15,High,Medium,Medium,On-Time,9
6194,Pro,"At Risk",5,74.00,20,High,Medium,Medium,Delayed,9
6195,Pro,"At Risk",6,50.00,53,Medium,Low,Medium,On-Time,7
6196,Pro,Active,4,61.00,7,Medium,Medium,High,On-Time,9
6197,Basic,Active,4,15.00,0,Medium,Medium,High,On-Time,8
6198,Basic,"At Risk",5,25.00,19,Medium,Medium,High,On-Time,8
6199,Basic,Active,2,10.00,9,Medium,Medium,Low,On-Time,9
6200,Basic,Churned,10,24.00,106,Medium,Low,Low,Delayed,5
6201,Enterprise,Active,3,121.00,9,Medium,Medium,Medium,On-Time,10
6202,Basic,"At Risk",6,20.00,32,High,Medium,Medium,Delayed,9
6203,Pro,Active,3,74.00,17,Medium,Medium,Low,On-Time,7
6204,Basic,Churned,9,25.00,53,Medium,Low,Low,Missed,4
6205,Basic,Churned,11,18.00,85,Low,Low,High,Delayed,7
6206,Basic,Active,4,26.00,7,Medium,Medium,Low,Delayed,8
6207,Basic,"At Risk",5,26.00,35,High,Medium,High,On-Time,8
6208,Basic,Active,3,21.00,43,High,High,Medium,On-Time,7
6209,Basic,Churned,9,18.00,73,Low,Low,Medium,On-Time,5
6210,Pro,Active,1,67.00,16,High,High,Low,On-Time,8
6211,Basic,Active,2,18.00,14,High,Medium,Medium,On-Time,8
6212,Enterprise,Active,1,192.00,3,High,High,Medium,On-Time,7
6213,Pro,Active,2,40.00,9,Medium,Medium,Low,On-Time,8
6214,Pro,Active,2,66.00,28,Medium,High,Low,On-Time,7
6215,Basic,Churned,10,23.00,101,Low,Low,Medium,On-Time,6
6216,Basic,Active,2,20.00,2,Medium,Medium,Low,On-Time,10
6217,Basic,Active,3,14.00,2,Medium,High,High,On-Time,10
6218,Basic,Churned,16,26.00,155,Low,Low,High,Missed,3
6219,Basic,Active,2,27.00,28,Medium,High,Low,On-Time,9
6220,Pro,Active,4,74.00,25,High,Medium,High,On-Time,10
6221,Pro,Churned,10,77.00,61,Low,Low,Medium,Delayed,7
6222,Basic,Active,1,10.00,21,High,High,Low,On-Time,9
6223,Pro,Active,4,55.00,36,Medium,Medium,Low,On-Time,7
6224,Basic,Active,1,20.00,14,High,Medium,Low,On-Time,8
6225,Basic,Active,1,11.00,10,High,High,Medium,On-Time,7
6226,Pro,Active,4,49.00,41,Medium,Medium,Low,On-Time,8
6227,Basic,Churned,11,15.00,112,Low,Low,Low,Delayed,6
6228,Basic,Churned,10,16.00,81,Low,Low,Low,Delayed,6
6229,Basic,Active,3,13.00,3,High,High,Medium,Delayed,7
6230,Pro,Active,2,77.00,26,High,High,Medium,On-Time,10
6231,Basic,Churned,12,16.00,119,Low,Medium,High,Missed,7
6232,Basic,Active,2,21.00,9,Medium,Medium,Low,On-Time,10
6233,Basic,"At Risk",6,22.00,41,Medium,Medium,Low,Delayed,7
6234,Pro,Active,3,67.00,0,Medium,Medium,Medium,On-Time,7
6235,Pro,"At Risk",8,76.00,80,Medium,Medium,Low,Delayed,5
6236,Pro,"At Risk",5,44.00,20,Medium,High,Medium,Delayed,9
6237,Basic,Active,3,20.00,34,Medium,High,Low,On-Time,9
6238,Pro,Active,2,67.00,35,High,High,Low,On-Time,8
6239,Pro,Active,4,58.00,32,High,Medium,Medium,On-Time,10
6240,Enterprise,Active,1,298.00,4,Medium,High,Low,On-Time,10
6241,Pro,Active,1,67.00,30,High,High,Low,On-Time,7
6242,Basic,Active,2,19.00,1,High,Medium,Medium,On-Time,7
6243,Pro,Churned,11,61.00,76,Low,Low,High,Delayed,7
6244,Basic,Active,1,12.00,20,High,High,Low,On-Time,8
6245,Enterprise,Churned,10,253.00,53,Low,Low,Medium,Delayed,6
6246,Basic,Churned,9,17.00,106,Low,Low,Low,On-Time,6
6247,Pro,Active,4,49.00,31,High,High,Low,Delayed,10
6248,Basic,Active,2,27.00,28,High,Medium,Low,On-Time,10
6249,Pro,Active,3,48.00,24,High,Medium,Medium,On-Time,10
6250,Pro,Churned,10,61.00,119,Medium,Low,Low,Delayed,6
6251,Basic,Active,4,29.00,38,Medium,High,Medium,On-Time,10
6252,Basic,"At Risk",5,25.00,18,High,High,High,Delayed,10
6253,Pro,Active,1,41.00,6,High,High,Medium,On-Time,8
6254,Basic,Active,4,16.00,42,High,High,High,On-Time,7
6255,Enterprise,Active,1,153.00,12,Medium,High,Low,On-Time,7
6256,Basic,Active,1,19.00,2,High,Medium,Low,On-Time,8
6257,Basic,"At Risk",7,27.00,61,Medium,Low,Low,On-Time,6
6258,Pro,Active,2,58.00,42,High,High,Low,On-Time,10
6259,Basic,Churned,15,14.00,175,Low,Low,Medium,Missed,1
6260,Pro,Churned,13,73.00,282,Low,Low,Medium,Missed,5
6261,Pro,Active,2,45.00,20,Medium,High,Low,On-Time,7
6262,Basic,Churned,11,14.00,102,Low,Medium,Medium,Delayed,5
6263,Enterprise,Active,1,220.00,9,Medium,High,Low,On-Time,10
6264,Basic,Active,1,29.00,1,Medium,High,Low,On-Time,9
6265,Basic,Active,1,13.00,28,High,High,Low,On-Time,7
6266,Pro,Active,4,54.00,18,Medium,Medium,Medium,On-Time,7
6267,Pro,"At Risk",5,75.00,15,High,High,High,Delayed,8
6268,Basic,"At Risk",8,23.00,88,Low,Medium,Low,Delayed,7
6269,Basic,Churned,13,22.00,101,Low,Low,Medium,Missed,6
6270,Pro,"At Risk",5,46.00,3,Medium,Medium,Medium,Delayed,8
6271,Basic,Active,3,21.00,15,Medium,Medium,Low,On-Time,9
6272,Basic,Active,4,16.00,32,High,High,High,On-Time,9
6273,Pro,Active,3,67.00,19,High,High,Low,Delayed,10
6274,Enterprise,Churned,12,229.00,87,Medium,Low,High,Missed,6
6275,Pro,Active,2,43.00,20,High,Medium,Low,On-Time,7
6276,Pro,Active,4,77.00,41,Medium,High,Medium,On-Time,8
6277,Pro,Active,2,76.00,8,High,Medium,Medium,On-Time,9
6278,Basic,"At Risk",5,26.00,36,High,Medium,Low,Delayed,10
6279,Enterprise,Active,3,272.00,24,High,High,Low,Delayed,9
6280,Pro,Active,2,63.00,13,Medium,Medium,Low,On-Time,10
6281,Pro,Active,2,72.00,24,High,Medium,Low,On-Time,10
6282,Basic,Active,4,29.00,22,High,High,Medium,Delayed,9
6283,Basic,Active,3,28.00,41,High,High,Medium,On-Time,7
6284,Basic,"At Risk",7,19.00,60,Low,Medium,Low,On-Time,5
6285,Basic,Active,1,26.00,25,High,High,Low,On-Time,9
6286,Enterprise,"At Risk",7,222.00,59,Low,Low,Low,On-Time,6
6287,Basic,"At Risk",8,13.00,91,Medium,Low,Low,On-Time,5
6288,Enterprise,Active,4,138.00,44,High,High,High,On-Time,8
6289,Basic,Active,3,23.00,35,High,Medium,Low,On-Time,10
6290,Pro,Active,0,66.00,2,High,High,Low,On-Time,7
6291,Basic,Active,2,12.00,5,Medium,Medium,Low,On-Time,10
6292,Enterprise,Churned,9,196.00,118,Medium,Low,Low,Delayed,7
6293,Pro,Active,2,42.00,29,High,Medium,Low,On-Time,7
6294,Pro,Active,4,57.00,39,Medium,Medium,Low,On-Time,9
6295,Enterprise,Active,1,205.00,30,High,High,Low,On-Time,8
6296,Pro,Active,3,49.00,2,Medium,Medium,Medium,On-Time,8
6297,Basic,Active,3,19.00,33,Medium,High,Low,On-Time,7
6298,Basic,Churned,15,16.00,232,Low,Low,Medium,Missed,3
6299,Basic,Churned,9,18.00,93,Medium,Medium,Low,Delayed,4
6300,Basic,Active,3,10.00,23,Medium,Medium,Low,On-Time,9
6301,Basic,Active,2,25.00,17,Medium,High,Low,On-Time,8
6302,Enterprise,Active,1,184.00,17,High,High,Low,On-Time,9
6303,Basic,Active,1,17.00,12,Medium,High,Low,On-Time,9
6304,Enterprise,Churned,10,274.00,117,Low,Low,High,On-Time,7
6305,Pro,Active,1,64.00,18,High,High,Low,On-Time,10
6306,Basic,Active,3,16.00,42,Medium,High,Low,On-Time,7
6307,Pro,Active,3,69.00,20,High,Medium,Medium,On-Time,9
6308,Basic,Active,2,28.00,14,Medium,High,Medium,On-Time,7
6309,Basic,Active,2,18.00,5,High,Medium,Medium,On-Time,9
6310,Basic,Active,1,24.00,7,Medium,High,Low,On-Time,10
6311,Basic,"At Risk",6,16.00,44,High,Medium,Medium,Delayed,10
6312,Pro,"At Risk",5,40.00,28,High,Medium,Medium,Delayed,9
6313,Basic,Churned,10,22.00,77,Low,Low,Low,Missed,7
6314,Pro,"At Risk",5,64.00,44,High,Medium,High,On-Time,8
6315,Basic,Active,4,15.00,6,High,Medium,Medium,Delayed,7
